FileName;Group;ShortName
GSM4249056_su-p18001.CEL;HD;HD1
GSM4249057_su-p18002.CEL;HD;HD2
GSM4249058_su-p18003.CEL;HD;HD3
GSM4249059_su-p18004.CEL;MM;MM1
GSM4249060_su-p18005.CEL;MM;MM2
GSM4249061_su-p18006.CEL;MM;MM3
