FileName;Group;ShortName
GSM894405_HD1.CEL;HD;HD1
GSM894406_HD2.CEL;HD;HD2
GSM894407_HD3.CEL;HD;HD3
GSM894408_MM1.CEL;MM;MM1
GSM894409_MM2.CEL;MM;MM2
GSM894410_MM3.CEL;MM;MM3
GSM894411_MM4.CEL;MM;MM4
