FileName;Group;ShortName
GSM2070024_LONZA_MSC_young_1.CEL;HD;HD1
GSM2070025_LONZA_MSC_young_2.CEL;HD;HD2
GSM2070026_LONZA_MSC_old_1.CEL;HD;HD3
GSM2070027_LONZA_MSC_old_2.CEL;HD;HD4
GSM2070028_MM_MSC_1.CEL;MM;MM1
GSM2070029_MM_MSC_2.CEL;MM;MM2
