"GENEID","SYMBOL","tpm_counts"
"ENSMUSG00000064340 "," mt-Tl1",41530.7271247394
"ENSMUSG00000023064 "," Sncg",20001.1487297958
"ENSMUSG00000030669 "," Calca",11195.4519680231
"ENSMUSG00000049775 "," Tmsb4x",8681.60995740691
"ENSMUSG00000059412 "," Fxyd2",8631.13698625185
"ENSMUSG00000072235 "," Tuba1a",7736.11964458973
"ENSMUSG00000030695 "," Aldoa",6765.48184951061
"ENSMUSG00000024661 "," Fth1",6645.19791408401
"ENSMUSG00000014846 "," Tppp3",6109.65687291516
"ENSMUSG00000001175 "," Calm1",5901.0816484145
"ENSMUSG00000041571 "," Sepw1",5867.0500170137
"ENSMUSG00000064370 "," mt-Cytb",5436.7918069878
"ENSMUSG00000019505 "," Ubb",4778.03781218811
"ENSMUSG00000106106 "," Rn18s-rs5",4733.98926217717
"ENSMUSG00000015656 "," Hspa8",4345.62734016682
"ENSMUSG00000036438 "," Calm2",4175.87374368826
"ENSMUSG00000029580 "," Actb",3922.08483486337
"ENSMUSG00000064341 "," mt-Nd1",3845.86563186872
"ENSMUSG00000064339 "," mt-Rnr2",3821.3654464475
"ENSMUSG00000002985 "," Apoe",3628.74608907055
"ENSMUSG00000071866 "," Ppia",3627.58095475726
"ENSMUSG00000001025 "," S100a6",3408.19587301658
"ENSMUSG00000102349 "," Gm37376",3329.84059044755
"ENSMUSG00000054428 "," Atpif1",3299.57946314394
"ENSMUSG00000050708 "," Ftl1",3196.17379283908
"ENSMUSG00000032231 "," Anxa2",3172.3370866796
"ENSMUSG00000027712 "," Anxa5",3058.07301187169
"ENSMUSG00000079523 "," Tmsb10",3047.18224252659
"ENSMUSG00000027500 "," Stmn2",2975.81776583733
"ENSMUSG00000064351 "," mt-Co1",2961.98179586696
"ENSMUSG00000022055 "," Nefl",2881.94354151206
"ENSMUSG00000028843 "," Sh3bgrl3",2826.76148584076
"ENSMUSG00000102252 "," Snrpn",2737.96854171514
"ENSMUSG00000027581 "," Stmn3",2689.45364350325
"ENSMUSG00000036564 "," Ndrg4",2670.4069339651
"ENSMUSG00000020267 "," Hint1",2633.02554141358
"ENSMUSG00000029632 "," Ndufa4",2599.85157832673
"ENSMUSG00000041959 "," S100a10",2597.60222180523
"ENSMUSG00000093674 "," Rpl41",2595.74124338816
"ENSMUSG00000023944 "," Hsp90ab1",2576.7754459551
"ENSMUSG00000035242 "," Oaz1",2508.45326441721
"ENSMUSG00000041697 "," Cox6a1",2485.4904089927
"ENSMUSG00000057666 "," Gapdh",2455.66620705658
"ENSMUSG00000031708 "," Tecr",2431.78095363405
"ENSMUSG00000029223 "," Uchl1",2347.90746549789
"ENSMUSG00000044894 "," Uqcrq",2295.36314445253
"ENSMUSG00000030342 "," Cd9",2245.03581508663
"ENSMUSG00000030666 "," Calcb",2231.63677048374
"ENSMUSG00000027273 "," Snap25",2222.96299281811
"ENSMUSG00000023048 "," Prr13",2202.91297317684
"ENSMUSG00000061762 "," Tac1",2171.56762366502
"ENSMUSG00000046275 "," Tusc5",2116.93577030834
"ENSMUSG00000031633 "," Slc25a4",2109.55658632414
"ENSMUSG00000036751 "," Cox6b1",2038.15974479284
"ENSMUSG00000092341 "," Malat1",2026.21711808158
"ENSMUSG00000014313 "," Cox6c",2013.99939021301
"ENSMUSG00000020163 "," Uqcr11",1978.34951671041
"ENSMUSG00000022982 "," Sod1",1977.83167923783
"ENSMUSG00000006356 "," Crip2",1967.16746378699
"ENSMUSG00000047557 "," Lxn",1964.10898621459
"ENSMUSG00000028937 "," Acot7",1932.37525859834
"ENSMUSG00000019923 "," Zwint",1916.5812156848
"ENSMUSG00000050856 "," Atp5k",1914.39658884737
"ENSMUSG00000064337 "," mt-Rnr1",1887.08066216903
"ENSMUSG00000032294 "," Pkm",1881.56245660191
"ENSMUSG00000022816 "," Fstl1",1868.56797252447
"ENSMUSG00000022048 "," Dpysl2",1859.60291128051
